Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Time (s),X (rad/s),Y (rad/s),Z (rad/s),Time (s),X (µT),Y (µT),Z (µT)
6.882149667,-0.7111711121,9.723030853,0.6274951172,6.904626667,0.3847076297,1.091240764,0.01997879148,6.904626667,9.366577148,-44.5919342,-10.33473206
6.892140667,-0.6530918884,9.643995209,0.578846283,6.914617667,0.3654506803,1.056913257,0.04841564968,6.914617667,9.488708496,-44.77293396,-9.982879639
6.902130667,-0.6325845337,9.706714783,0.3029699707,6.924607667,0.3360139728,0.9829021096,0.07827127725,6.924607667,9.583435059,-44.80482483,-9.783172607
6.912121667,-0.6098318481,9.766141205,0.08936416626,6.934598667,0.3155442774,0.9293043017,0.0874331966,6.934598667,9.535522461,-44.83843994,-9.554031372
6.922111667,-0.7402107239,9.727820892,-0.1442999268,6.944588667,0.3088323176,0.9100443721,0.07095808536,6.944588667,9.565063477,-44.80322266,-9.371185303
6.932102667,-0.7688012695,9.624086609,-0.1938468933,6.954579667,0.314089179,0.8735336065,0.04063426703,6.954579667,9.471679688,-44.9382019,-8.985412598
6.942092667,-0.6456074524,9.691147156,-0.0001496887207,6.964569667,0.3126625419,0.8594558239,0.007591360249,6.964569667,9.765014648,-44.74069214,-8.746261597
6.952083667,-0.5345384216,9.828262024,0.03083587646,6.974560667,0.3153651655,0.8523113728,-0.01691482961,6.974560667,9.756774902,-44.84448242,-8.697570801
6.962073667,-0.4939727783,9.703870697,0.003742218018,6.984550667,0.3227320015,0.8747434616,-0.01433582604,6.984550667,9.799316406,-44.99856567,-8.455993652
6.972064667,-0.5066963196,9.704170074,-0.08846603394,6.994541667,0.3117519915,0.8779852986,-0.01368399616,6.994541667,9.84387207,-44.97370911,-8.312713623
6.982054667,-0.4945715332,9.820328522,-0.1233435059,7.004531667,0.2803480029,0.8693801165,-0.03409526125,7.004531667,9.86907959,-45.05496216,-8.157653809
6.992045667,-0.7228468323,9.856702881,-0.1157093811,7.014522667,0.2394354343,0.835357666,-0.05172831938,7.014522667,10.00878906,-44.91027832,-7.689834595
7.002035667,-0.6987469482,9.787546692,-0.2270777893,7.024512667,0.2133487165,0.7513165474,-0.04413218424,7.024512667,9.898498535,-45.06187439,-7.649505615
7.012026667,-0.6132746887,9.735604706,-0.3505709839,7.034503667,0.1954917163,0.6629858017,-0.02225659601,7.034503667,9.924072266,-45.0974884,-7.467971802
7.022016667,-0.6171665955,9.727820892,-0.3763174438,7.044494667,0.1607909948,0.535110414,-0.04056663066,7.044494667,10.1305542,-45.11398315,-7.3203125
7.032007667,-0.7412585449,9.738149414,-0.3278182983,7.054484667,0.08894015104,0.4188952446,-0.06975547224,7.054484667,10.06665039,-45.06356812,-7.482635498
7.041998667,-0.7286846924,9.777367859,-0.3474275208,7.064475667,0.009573958814,0.2976574898,-0.08459860086,7.064475667,10.28668213,-45.02352905,-7.163330078
7.051988667,-0.4641847229,9.723779297,-0.5309458923,7.074465667,-0.1821147799,0.1017067805,-0.1075686812,7.074465667,10.35314941,-45.00758362,-7.192733765
7.061979667,-0.5074447632,9.846374359,-0.6599775696,7.084456667,-0.2268417776,0.01849284954,-0.1216860935,7.084456667,10.36743164,-45.12915039,-7.17477417
7.071969667,-0.5450166321,9.878258057,-0.9258247375,7.094446667,-0.1349295825,-0.01342972647,-0.1102062762,7.094446667,10.34692383,-45.04336548,-7.384094238
7.081960667,-0.5062472534,9.669891357,-2.009421387,7.104437667,-0.04745991528,0.003571094247,-0.06419431418,7.104437667,10.36138916,-45.11245728,-7.246917725
7.091950667,-0.7041357422,9.786049805,-0.4216731262,7.114427667,0.03102420084,0.1195344776,-0.01059514843,7.114427667,10.41625977,-45.06910706,-7.364471436
7.101941667,-1.056652679,9.865684204,0.5242098999,7.124418667,0.1100281999,0.2139704376,-0.001376082888,7.124418667,10.46057129,-45.13774109,-7.180725098
7.111931667,-1.501826935,10.05533981,0.3668870544,7.134408667,0.1306306273,0.2245959342,0.01810179278,7.134408667,10.5269165,-45.07952881,-6.956542969
7.121922667,-1.325194244,10.21356079,0.4192781067,7.144399667,0.08990637213,0.103123039,0.02829264477,7.144399667,10.58557129,-45.12442017,-7.003463745
7.131912667,-0.9511221313,9.959239655,0.1974394226,7.154389667,-0.01224312931,-0.07368144393,-0.01259795856,7.154389667,10.6026001,-45.11346436,-7.175247192
7.141903667,-1.114582214,9.723928986,-0.3317102051,7.164380667,-0.137228474,-0.206890896,-0.0599524267,7.164380667,10.85083008,-44.85826111,-7.276565552
7.151893667,-1.090332642,9.747130737,-0.6737489319,7.174370417,-0.2177540958,-0.2996288836,-0.08063516766,7.174370417,10.77593994,-44.97518921,-7.498458862
7.161884667,-0.748742981,9.855205994,-0.8643026733,7.184361417,-0.2366465628,-0.3539347351,-0.07365475595,7.184361417,10.67596436,-44.94566345,-7.494979858
7.171874417,-0.5716612244,9.823322296,-0.7520361328,7.194351417,-0.2148642093,-0.3761627376,-0.05689995363,7.194351417,10.68634033,-44.923172,-7.768859863
7.181865417,-0.6644682312,9.680818634,-0.5077441406,7.204342417,-0.1728376597,-0.3783417344,-0.03628788888,7.204342417,10.64337158,-44.85787964,-7.804504395
7.191855417,-0.7415579224,9.622889099,-0.337098999,7.214332417,-0.1320552677,-0.3269528747,-0.03462666646,7.214332417,10.68438721,-44.862854,-7.84197998
7.201846417,-0.7258406067,9.678872681,-0.2002835083,7.224323417,-0.09188333899,-0.2516589165,-0.0350724794,7.224323417,10.68438721,-44.862854,-7.84197998
7.211836417,-0.7188052368,9.713301086,-0.02918930054,7.234313417,-0.03922188282,-0.1769696921,-0.01864002831,7.234313417,10.59753418,-44.84576416,-8.060806274
7.221827417,-0.5661227417,9.752519531,0.09565109253,7.244304417,0.01100320462,-0.124029763,0.008473081514,7.244304417,10.58935547,-44.87345886,-8.11567688
7.231817417,-0.5406756592,9.707163849,0.163460083,7.254294417,0.03300832957,-0.1050138623,0.02289834805,7.254294417,10.46990967,-44.81672668,-8.260253906
7.241808417,-0.6803352356,9.629325714,0.203127594,7.264285417,0.0229567606,-0.1095164716,0.01418768056,7.264285417,10.39056396,-44.74906921,-8.118515015
7.251798417,-0.7884104919,9.614057465,0.1703457642,7.274275417,-0.01349464431,-0.1521698087,0.002147064777,7.274275417,10.54248047,-45.10255432,-8.237625122
7.261789417,-0.8306227112,9.667795715,0.0002993774414,7.284266417,-0.05103296414,-0.2128121257,0.002072229981,7.284266417,10.54608154,-44.92956543,-8.029769897
7.271779417,-0.8065228271,9.753267975,-0.1823208618,7.294256417,-0.08802033216,-0.2455641776,-0.005747294519,7.294256417,10.59527588,-44.94343567,-7.983505249
7.281770417,-0.7758366394,9.75147171,-0.3728746033,7.304247417,-0.1159214675,-0.2481738031,-0.03830310702,7.304247417,10.46325684,-44.83157349,-8.053405762
7.291760417,-0.7879614258,9.720486145,-0.4522096252,7.314237417,-0.1202823073,-0.2481279075,-0.04696604982,7.314237417,10.43884277,-44.75244141,-8.003479004
7.301751417,-0.6068380737,9.752519531,-0.4806504822,7.324228417,-0.1033062562,-0.2288692743,-0.03050158732,7.324228417,10.43585205,-44.73583984,-7.973968506
7.311741417,-0.4540058899,9.713450775,-0.4083508301,7.334218417,-0.07681514323,-0.1809309572,-0.01804097742,7.334218417,10.42700195,-44.82246399,-8.197769165
7.321732417,-0.669407959,9.630672913,-0.2044747925,7.344209417,-0.03103113919,-0.1029096618,-0.002386648906,7.344209417,10.48284912,-44.79522705,-8.078125
7.331722417,-0.7999365234,9.721533966,-0.02544708252,7.354199417,0.01943960413,-0.03797479719,0.01149689034,7.354199417,10.4800415,-44.73503113,-8.270355225
7.341713417,-0.8149053955,9.782008209,0.1178050232,7.364190417,0.05308225378,-0.007228600793,0.02122488618,7.364190417,10.41186523,-44.84292603,-8.192398071
7.351703417,-0.7843688965,9.753567352,0.186512146,7.374180417,0.0578173697,-0.01356295869,0.02578446828,7.374180417,10.45098877,-44.82177734,-8.067962646
7.361694417,-0.739611969,9.722581787,0.1547781372,7.384171417,0.03236314282,-0.04588361084,0.01908102632,7.384171417,10.4241333,-44.74005127,-8.362426758
7.371684417,-0.7729925537,9.700876923,0.01047821045,7.394161417,-0.01044022851,-0.09716170281,0.008135237731,7.394161417,10.52050781,-44.66397095,-8.376266479
7.381675417,-0.8032296753,9.7409935,-0.1465452576,7.404152417,-0.05591130629,-0.1473388523,0.0003859717399,7.404152417,10.20507812,-44.6648407,-8.511642456
7.391665417,-0.7955955505,9.78889389,-0.247585144,7.414142417,-0.1040956154,-0.200010851,-0.02114675194,7.414142417,10.4006958,-44.69651794,-8.214141846
7.401656417,-0.7939489746,9.777816925,-0.2761756897,7.424133417,-0.147626847,-0.2462483793,-0.05228549615,7.424133417,10.36224365,-44.71183777,-8.249191284
7.411646417,-0.7337741089,9.769584045,-0.2906954956,7.434123417,-0.1789264977,-0.2915577888,-0.0660553202,7.434123417,10.36401367,-44.76417542,-8.273117065
7.421637417,-0.5700146484,9.773026886,-0.3962260437,7.444114417,-0.1842200607,-0.3457677662,-0.05992711708,7.444114417,10.40136719,-44.72596741,-8.492446899
7.431627417,-0.4836442566,9.697733459,-0.4504133606,7.454104417,-0.1662791818,-0.3666606545,-0.05224826559,7.454104417,10.39025879,-44.6182251,-8.643463135
7.441618417,-0.5779481506,9.636660461,-0.4092489624,7.464095417,-0.1304966956,-0.3036491871,-0.05734635144,7.464095417,10.30639648,-44.76330566,-8.718429565
7.451608417,-0.7705975342,9.628128204,-0.2618055725,7.474085417,-0.06381092966,-0.2097563595,-0.04285519943,7.474085417,10.41418457,-44.45272827,-9.017242432
7.461599417,-0.7553292847,9.767937469,-0.07005432129,7.484076417,0.02295432799,-0.08020076156,-0.007124101743,7.484076417,10.42834473,-44.45973206,-8.884155273
7.471589417,-0.6382727051,9.761800232,0.2020797729,7.494066417,0.1030635238,0.06838738173,0.02540278807,7.494066417,10.45446777,-44.65985107,-8.656188965
7.481580417,-0.7153623962,9.63800766,0.3718267822,7.504057417,0.1679967195,0.1736991554,0.04213596135,7.504057417,10.35510254,-44.64962769,-8.701828003
7.491570417,-0.7881111145,9.580976257,0.5080435181,7.514047417,0.1857539564,0.2267582268,0.04711613804,7.514047417,10.26867676,-44.75370789,-8.629318237
7.501561417,-0.7327262878,9.620194702,0.5261558533,7.524038417,0.1632395834,0.2326858938,0.03503977135,7.524038417,10.18170166,-44.68930054,-8.639129639
7.511551417,-0.7140151978,9.609716492,0.3942800903,7.534029417,0.1201057807,0.2165754586,0.01891368814,7.534029417,10.31219482,-44.65159607,-8.597335815
7.521542417,-0.7131170654,9.629924469,0.1290316772,7.544019417,0.09069782495,0.2176755965,0.002264671028,7.544019417,10.28051758,-44.70120239,-8.541931152
7.531533417,-0.665665741,9.679471436,-0.1375639343,7.554010417,0.0785664916,0.2606010139,-0.009734837338,7.554010417,10.46643066,-44.84228516,-8.354705811
7.541523417,-0.6655160522,9.689650269,-0.2089654541,7.564000417,0.09835537523,0.2949629724,-0.008468770422,7.564000417,10.38391113,-44.72171021,-8.30569458
7.551514417,-0.6682104492,9.693841553,-0.1148112488,7.573991417,0.1251036525,0.3220949769,0.01000849903,7.573991417,10.40777588,-44.71017456,-8.315643311
7.561504417,-0.6918612671,9.678273926,0.05598358154,7.583981417,0.1442443281,0.321477145,0.02008909546,7.583981417,10.48773193,-44.73117065,-8.361877441
7.571495417,-0.8219407654,9.697583771,0.060025177,7.593972417,0.1393984854,0.3005470634,0.01971657574,7.593972417,10.27294922,-44.79512024,-8.12739563
7.581485417,-0.9023236084,9.740843811,-0.02574645996,7.603962417,0.1224714294,0.2545588017,0.01835143939,7.603962417,10.4619751,-44.77542114,-8.208847046
7.591476417,-0.8351133728,9.731712799,-0.1535806274,7.613953417,0.09859892726,0.2170115262,0.015083367,7.613953417,10.39373779,-44.76091003,-8.182632446
7.601466417,-0.8011340332,9.776469727,-0.2868035889,7.623943417,0.07632292062,0.2139941603,-0.004666102584,7.623943417,10.53619385,-44.81555176,-7.954666138
7.611457417,-0.8400531006,9.816885681,-0.4231700134,7.633934417,0.06320899725,0.2211901397,-0.02724390849,7.633934417,10.46270752,-44.70074463,-7.75692749
7.621447417,-0.6876699829,9.830806732,-0.4453239441,7.643924417,0.07535913587,0.2370561808,-0.0201029107,7.643924417,10.63861084,-44.7219696,-7.799026489
7.631438417,-0.444276123,9.77721817,-0.3580554199,7.653915417,0.09821483493,0.2803754508,0.002422258724,7.653915417,10.54382324,-44.80029297,-7.654937744
7.641428417,-0.4352947998,9.678722992,-0.2306703186,7.663905417,0.1198729947,0.3517244756,0.006364269648,7.663905417,10.65161133,-44.68682861,-7.620437622
7.651419417,-0.5971083069,9.633516998,-0.08337661743,7.673896417,0.1347615421,0.4125307798,-0.002595602069,7.673896417,10.62530518,-44.80340576,-7.424362183
7.661409417,-0.6673123169,9.713450775,-0.01841171265,7.683886417,0.1458323002,0.4409451187,-0.01124794595,7.683886417,10.53900146,-44.75061035,-7.551147461
7.671400417,-0.5526507568,9.695488129,-0.05313949585,7.693877417,0.1471279413,0.4456559718,-0.01163740549,7.693877417,10.58496094,-44.75488281,-7.429229736
7.681390417,-0.5060975647,9.606573029,-0.1368154907,7.703867417,0.1305609494,0.4417805374,-0.005266325548,7.703867417,10.62609863,-44.84664917,-7.474319458
7.691381417,-0.6126759338,9.568103027,-0.2291734314,7.713858417,0.1079911292,0.4294794202,-0.007916121744,7.713858417,10.68212891,-44.86430359,-7.45703125
7.701371417,-0.798589325,9.700278168,-0.340841217,7.723848417,0.09441726655,0.3843518794,0.006270537153,7.723848417,10.62011719,-44.84481812,-7.104751587
7.711362417,-0.8352630615,9.7900914,-0.4231700134,7.733839417,0.08222252131,0.3213785887,0.02867395803,7.733839417,10.51220703,-44.80978394,-6.978027344
7.721352417,-0.8363108826,9.743238831,-0.4047583008,7.743829417,0.04452015087,0.2787145078,0.01343082171,7.743829417,10.5425415,-44.58079529,-6.695068359
7.731343417,-0.9711804199,9.661059723,-0.3197351074,7.753820417,0.005195449106,0.2447845787,-0.02316601016,7.753820417,10.5425415,-44.58079529,-6.695068359
7.741333417,-0.9877958679,9.678124237,-0.4352947998,7.763810417,-0.01582168601,0.2176549584,-0.03808663785,7.763810417,10.41467285,-44.66595459,-6.776199341
7.751324417,-0.6451583862,9.785301361,-0.5818400574,7.773801417,-0.006828143261,0.2358901501,-0.03282487392,7.773801417,10.59680176,-44.70950317,-6.817062378
7.761314417,-0.5084925842,9.786798248,-0.583636322,7.783791417,0.02274706028,0.2967366874,-0.02641571127,7.783791417,10.70184326,-44.78605652,-6.618942261
7.771305417,-0.6384223938,9.766590271,-0.5063969421,7.793782417,0.07655970752,0.381919235,0.002098382451,7.793782417,10.65765381,-44.83700562,-6.522903442
7.781295417,-0.5517526245,9.813742218,-0.3052153015,7.803772417,0.1550047249,0.4801139832,0.03387681767,7.803772417,10.70477295,-44.83357239,-6.46244812
7.791286417,-0.5604345703,9.752968597,-0.2260299683,7.813763417,0.2213582844,0.6144768,0.0565831922,7.813763417,10.56231689,-44.87554932,-6.381225586
7.801276417,-0.7436535645,9.614805908,0.02215393066,7.823753417,0.2697159648,0.7501166463,0.07795079798,7.823753417,10.62988281,-44.78471375,-6.517532349
7.811267417,-0.7134164429,9.623188477,0.112565918,7.833744417,0.3039612174,0.8402288556,0.1001602337,7.833744417,10.76330566,-45.05541992,-6.286117554
7.821257417,-0.7015910339,9.638606415,0.1335223389,7.843734417,0.3291227818,0.8744177222,0.1163176298,7.843734417,10.74810791,-44.97116089,-5.869140625
7.831248417,-0.7391629028,9.538614349,0.1633103943,7.853725417,0.3173198104,0.8758426905,0.1197385117,7.853725417,10.6776123,-45.0344696,-5.873733521
7.841238417,-0.7752378845,9.506880341,0.04670288086,7.863715417,0.2321103662,0.8081848025,0.09038434923,7.863715417,10.64038086,-44.88523865,-5.648620605
7.851229417,-0.8241860962,9.618548126,-0.1480421448,7.873706417,-0.1020614505,0.2017088532,0.05602781102,7.873706417,10.81536865,-44.94535828,-5.252609253
7.861219417,-0.8204438782,9.769733734,-0.4755610657,7.883696417,-0.211724028,-0.152026847,-0.06399553269,7.883696417,10.75286865,-44.96195984,-5.001022339
7.871210417,-0.756227417,9.705666962,-1.680854645,7.893687417,-0.22716631,-0.2918023467,-0.1419311315,7.893687417,10.7512207,-44.77120972,-5.034164429
7.881200417,-0.8288264465,9.556576996,-4.154311066,7.903677417,-0.2852866054,-0.2991918027,-0.109612599,7.903677417,10.82489014,-44.89515686,-5.254714966
7.891191417,-0.4489164734,10.04471191,-0.9581575012,7.913668417,-0.2917248309,-0.2188500911,-0.07324186713,7.913668417,10.74475098,-44.79840088,-5.300445557
7.901181417,-0.9422904968,10.30292496,-0.1528321838,7.923658417,-0.214794904,-0.1632030755,-0.07080107927,7.923658417,10.90100098,-44.82499695,-5.630905151
7.911172417,-1.372196503,10.3713327,-0.55579422,7.933649417,-0.1412921548,-0.1544755101,-0.04699746892,7.933649417,10.96594238,-44.86836243,-5.724105835
7.921162417,-0.9324110413,10.15862503,-0.2447410583,7.943639417,-0.1135572046,-0.1534898728,-0.04392923787,7.943639417,10.90026855,-44.92835999,-5.804672241
7.931153417,-0.7753875732,9.826615448,-0.1895059204,7.953630417,-0.1079964191,-0.1497760266,-0.04888683558,7.953630417,10.96246338,-44.77603149,-5.845626831
7.941143417,-0.8164022827,9.604327698,-0.5101391602,7.963620417,-0.12221504,-0.1893838942,-0.0539897196,7.963620417,10.87750244,-44.70518494,-5.838897705
7.951134417,-0.7357200623,9.704170074,-0.6126759338,7.973611417,-0.1612459868,-0.2748165131,-0.07002662867,7.973611417,10.95062256,-44.72840881,-6.071426392
7.961124417,-0.8443940735,9.741891632,-0.4406835938,7.983602417,-0.2134308964,-0.3992311358,-0.08971910924,7.983602417,11.00177002,-44.58409119,-6.2472229
7.971115417,-0.7533833313,9.674681396,-0.5110372925,7.993592417,-0.2728789151,-0.5297842622,-0.1019865796,7.993592417,11.05401611,-44.59320068,-6.57019043
7.981106417,-0.6541397095,9.655670929,-0.6590794373,8.003583417,-0.3298122287,-0.6430360079,-0.09991836548,8.003583417,11.05316162,-44.59303284,-6.639068604
7.991096417,-0.6807843018,9.689949646,-0.7843688965,8.013573417,-0.3610991538,-0.7411711812,-0.1002457812,8.013573417,11.15795898,-44.52061462,-6.781570435
8.001087417,-0.6965016174,9.709708557,-0.8731343079,8.023564417,-0.370059371,-0.8176209927,-0.0877571553,8.023564417,11.13482666,-44.53546143,-7.044265747
8.011077417,-0.7698490906,9.705217896,-0.7671546936,8.033554417,-0.3625276089,-0.8642321825,-0.08027606457,8.033554417,11.17852783,-44.3949585,-7.28604126
8.021068417,-0.8292755127,9.727521515,-0.573457489,8.043545417,-0.3550761044,-0.9008783102,-0.08214986324,8.043545417,11.18371582,-44.36390686,-7.594497681
8.031058417,-0.9699829102,9.716743927,-0.4489164734,8.053535417,-0.3471476436,-0.9067826867,-0.07541783154,8.053535417,11.21392822,-44.46279907,-7.795059204
8.041049417,-0.9366023254,9.748927002,-0.3367996216,8.063526417,-0.3152751923,-0.8748292327,-0.06041384488,8.063526417,11.13397217,-44.36987305,-8.285263062
8.051039417,-0.8945397949,9.75730957,-0.3362008667,8.073516417,-0.281139791,-0.7883476615,-0.05538824201,8.073516417,11.02160645,-44.43544006,-8.376953125
8.061030417,-0.9458830261,9.751172333,-0.2992277527,8.083507417,-0.2498956025,-0.6823322773,-0.04590366036,8.083507417,10.89648438,-44.43588257,-8.606277466
8.071020417,-0.7216493225,9.772727509,-0.06077362061,8.093497417,-0.2278896868,-0.598924458,-0.04523196444,8.093497417,11.02484131,-44.2008667,-8.748855591
8.081011417,-0.6167175293,9.663903809,0.1844165039,8.103488417,-0.2162053287,-0.5360648036,-0.05069810152,8.103488417,10.95568848,-44.24940491,-8.952392578
8.091001417,-0.6926097107,9.58651474,0.4098477173,8.113478417,-0.2082149088,-0.4913214743,-0.0395587869,8.113478417,11.00775146,-44.38316345,-9.115447998
8.100992417,-0.6767427063,9.691446533,0.4706213379,8.123469417,-0.185367927,-0.4737043977,-0.02117738314,8.123469417,10.9798584,-44.32366943,-9.250030518
8.110982417,-0.749790802,9.71165451,0.4101470947,8.133459417,-0.1504932046,-0.4734101892,0.01022901572,8.133459417,10.99468994,-44.3860321,-9.426803589
8.120973417,-0.9632469177,9.619745636,0.3686833191,8.143450417,-0.09566830844,-0.5308508277,0.06224960461,8.143450417,10.8659668,-44.4135437,-9.496536255
8.130963417,-1.180744629,9.584269409,0.4001179504,8.153440417,-0.04144653305,-0.672528863,0.1201312244,8.153440417,10.83001709,-44.54475403,-9.836700439
8.140954417,-1.487905884,9.610764313,0.535436554,8.163431417,-0.03052384593,-0.7893859744,0.1457042247,8.163431417,10.66424561,-44.42071533,-9.738250732
8.150944417,-1.76453064,9.710157623,0.5495072937,8.173421792,-0.09177986532,-0.6794831753,0.05244672298,8.173421792,10.78460693,-44.4432373,-9.762313843
8.160935417,-1.699116669,9.966424713,0.08427474976,8.183412792,-0.1829675585,-0.5153815746,-0.08615163714,8.183412792,10.64324951,-44.42803955,-9.710708618
8.170925792,-0.8984317017,10.22104523,-0.44697052,8.193402792,-0.2464178056,-0.499386698,-0.144437328,8.193402792,10.64587402,-44.36976624,-9.943618774
8.180916792,0.3782633972,10.06551865,-0.4872367859,8.203393792,-0.287918359,-0.5891916752,-0.110177882,8.203393792,10.59136963,-44.30728149,-10.33338928
8.190906792,0.6108796692,9.466913452,-0.3754193115,8.213383792,-0.3221543729,-0.6658254266,-0.0737490356,8.213383792,10.55566406,-44.33235168,-10.58638
8.200897792,-0.1889071655,9.108109589,-0.1601669312,8.223374792,-0.3468189836,-0.6600743532,-0.06989943236,8.223374792,10.50244141,-44.15237427,-10.83119202
8.210887792,-0.7943980408,9.385183411,0.0462538147,8.233364792,-0.3354199231,-0.5981216431,-0.07111229002,8.233364792,10.41424561,-44.07192993,-10.96127319
8.220878792,-0.8047265625,9.843230896,0.269589386,8.243355792,-0.3031885028,-0.5365099311,-0.05545317382,8.243355792,10.35162354,-44.01417542,-11.07518005
8.230868792,-0.7303312683,9.916278992,0.6111790466,8.253345792,-0.2632205784,-0.4977959394,-0.03517767042,8.253345792,10.41662598,-44.10194397,-11.22872925
8.240859792,-0.8472381592,9.783654785,0.8997789001,8.263336792,-0.2161412239,-0.4597686529,-0.01126168482,8.263336792,10.41662598,-44.10194397,-11.22872925
8.250849792,-0.9535171509,9.68366272,0.8934919739,8.273326792,-0.1706305891,-0.4379628897,0.01381580159,8.273326792,10.39691162,-44.11868286,-11.68762207
8.260840792,-1.017583923,9.618697815,0.7752378845,8.283317792,-0.1424679309,-0.4000426829,0.03334316611,8.283317792,10.31201172,-44.16423035,-11.69952393
8.270830792,-1.057251434,9.620344391,0.7280859375,8.293307792,-0.1365987509,-0.3595999777,0.01566058211,8.293307792,10.31201172,-44.16423035,-11.69952393
8.280821792,-1.068777466,9.605076141,0.6126759338,8.303298792,-0.1534712017,-0.3692621887,-0.0102439858,8.303298792,10.40124512,-44.09654236,-11.99807739
8.290811792,-0.9581575012,9.594298553,0.6077362061,8.313288792,-0.1776400656,-0.4408565462,-0.03092886694,8.313288792,10.33294678,-44.02488708,-11.99183655
8.300802792,-0.76640625,9.725126495,0.5599855042,8.323279792,-0.1963271946,-0.5235574841,-0.03008198179,8.323279792,10.24731445,-44.05378723,-11.9528656
8.310792792,-0.8078700256,9.7502742,0.4143383789,8.333269792,-0.2068975419,-0.5954777002,-0.02775075287,8.333269792,10.10284424,-43.93551636,-12.25482178
8.320783792,-0.9607022095,9.749376068,0.369282074,8.343260792,-0.2045630068,-0.6543423533,-0.02254693583,8.343260792,9.918029785,-43.89562988,-12.38964844
8.330773792,-0.9806108093,9.775421906,0.382155304,8.353250792,-0.1977088302,-0.674062252,-0.01459447015,8.353250792,10.03497314,-43.97688293,-12.5639801
8.340764792,-0.8753796387,9.783654785,0.4444258118,8.363241792,-0.1686811745,-0.6728979349,0.002704625949,8.363241792,9.809020996,-44.01542664,-12.68563843
8.350754792,-0.9349557495,9.774823151,0.5376818848,8.373231792,-0.1155212149,-0.64766258,0.02942613512,8.373231792,9.737792969,-44.08666992,-12.82575989
8.360745792,-1.021924896,9.784103851,0.7484436035,8.383222792,-0.05402642488,-0.5782424808,0.05805724859,8.383222792,9.671936035,-43.87167358,-12.88256836
8.370735792,-1.11158844,9.796228638,1.025667114,8.393212792,0.0009371051565,-0.4599438012,0.06958679855,8.393212792,9.387939453,-43.89108276,-13.10470581
8.380726792,-1.196461945,9.740843811,1.281335449,8.403203792,0.03093148954,-0.2984065711,0.05316894501,8.403203792,9.377807617,-43.83688354,-13.09844971
8.390716792,-1.076411591,9.734706573,1.364263,8.413193792,0.02736826986,-0.1897930205,0.0159740597,8.413193792,9.351196289,-43.80659485,-13.31202698
8.400707792,-0.7914042664,9.689350891,1.289268951,8.423184792,0.002825109288,-0.1785129309,-0.009524909779,8.423184792,9.379577637,-43.97831726,-13.33552551
8.410697792,-0.3460803223,9.596244507,1.011596375,8.433174792,-0.03439421579,-0.2154106349,-0.003411223413,8.433174792,9.379943848,-43.9150238,-13.36322021
8.420688792,-0.1122665405,9.510173492,0.5560935974,8.443165792,-0.05947427079,-0.2516610324,0.009202572517,8.443165792,9.32623291,-43.93406677,-13.35855103
8.430678792,-0.2079176331,9.434281311,0.2549198914,8.453155792,-0.07401870936,-0.2966575623,0.01928948611,8.453155792,9.34173584,-43.83126831,-13.24139404
8.440669792,-0.3893403625,9.45074707,0.3716770935,8.463146792,-0.09491387755,-0.3384092748,0.01699623838,8.463146792,9.317443848,-43.84190369,-13.33665466
8.450659792,-0.5420228577,9.509874115,0.6879693604,8.473136792,-0.1156156883,-0.3591813743,0.006190462969,8.473136792,9.300598145,-43.87736511,-13.48135376
8.460650792,-0.6156697083,9.595346375,0.7836204529,8.483127792,-0.126662761,-0.3799774647,-0.005277641118,8.483127792,9.153686523,-43.80784607,-13.5276947
8.470640792,-0.6923103333,9.712552643,0.7414082336,8.493117792,-0.1298916638,-0.3628693521,-0.003724757815,8.493117792,9.138244629,-43.75137329,-13.49473572
8.480631792,-0.8081694031,9.785900116,0.7179071045,8.503108792,-0.1228840947,-0.3160664439,-0.01534705982,8.503108792,9.04107666,-43.7263031,-13.74478149
8.490621792,-0.905766449,9.803413696,0.6963519287,8.513098792,-0.1071238145,-0.2494551539,-0.02418467961,8.513098792,9.238708496,-43.8515625,-13.91540527
8.500612792,-0.8915460205,9.816436615,0.7327262878,8.523089792,-0.07778935879,-0.172457844,-0.02491971105,8.523089792,9.140441895,-43.77833557,-13.85803223
8.510602792,-0.7186555481,9.790390778,0.7761360168,8.533079792,-0.04313869774,-0.08730527759,-0.0202558171,8.533079792,9.241577148,-43.84869385,-13.83450317
8.520593792,-0.6460565186,9.693093109,0.8777746582,8.543070792,-0.005989731289,-0.02418596484,-0.004330647178,8.543070792,9.150695801,-43.71464539,-13.91641235
8.530583792,-0.6276448059,9.606722717,0.9912387085,8.553061792,0.02079416625,0.009664976038,0.009860352613,8.553061792,9.060241699,-43.73847961,-14.1174469
8.540574792,-0.6080355835,9.610015869,1.035247192,8.563051792,0.03600108251,0.02450837009,0.0165938884,8.563051792,9.098327637,-43.76780701,-14.10877991
8.550565792,-0.6521937561,9.666448517,0.9996212769,8.573041792,0.02944074199,0.01901473291,0.007625801489,8.573041792,8.987121582,-43.72808838,-13.97633362
8.560555792,-0.7054829407,9.679172058,0.9545649719,8.583032792,0.002653602976,-0.01539890096,0.003907495644,8.583032792,9.040771484,-43.69577026,-14.04702759
8.570545792,-0.7117698669,9.656419373,0.9036708069,8.593023792,-0.03142379597,-0.06218477711,0.006198273506,8.593023792,9.021179199,-43.58543396,-14.0756073
